Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,
SERBA DINAMIK HOLDINGS BERHAD,44742,-94369200,0.24,"RM-118,768,000.00",-393205000,-393205000,"RM-1,094,007,000.00",389727000,"RM1,618,139,000.00","RM-511,973,000.00","RM-901,700,000.00","RM-195,182,000.00","RM190,078,000.00",1993000,"RM-795,171,200.00","RM-1,094,007,000.00","RM1,847,020,000.00","RM-888,003,000.00","RM3,727,186,878.00","RM3,727,186,878.00",-0.2934,-0.2934,-1094007000,-1094007000,0,-1094007000,"RM214,000.00",-1094221000,-1094221000,2443000,-1091778000,-393205000,393205000,-195182000,7097000,190078000,1993000,-494798000,228881000,25572000,220166000,220166000,-265917000,1618139000,"RM1,352,222,000.00","RM1,352,222,000.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,
SEREMBAN ENGINEERING BERHAD,45107,0,0,"RM7,588,044.00",1534464,1534464,"RM4,620,559.00",1762168,"RM262,579,179.00","RM9,122,508.00","RM7,360,340.00","RM-2,739,781.00","RM2,739,781.00","RM3,086,095.00","RM4,620,559.00","RM268,578,158.00","RM5,825,876.00","RM79,680,800.00","RM79,680,800.00",0.058,0.058,4620559,4620559,0,4620559,4620559,4620559,0,4620559,149188,1534464,-1534464,-2739781,2739781,5676688,5998979,#NUM!,6567924,6567924,11675667,262579179,"RM274,254,846.00","RM274,254,846.00",,,,,,,,,,,,,,
SEREMBAN ENGINEERING BERHAD,44742,-459892.08,0.24,"RM10,178,599.00",-1916217,-1916217,"RM5,151,998.00",1605367,"RM178,666,704.00","RM8,262,382.00","RM6,657,015.00","RM-1,706,171.00","RM1,706,171.00","RM6,608,322.92","RM5,151,998.00","RM184,340,554.00","RM8,573,232.00","RM79,680,800.00","RM79,680,800.00",0.0647,0.0647,5151998,5151998,0,5151998,5151998,5151998,-201154,4950844,-161141,-1916217,1916217,-1706171,1706171,8734373,5673850,1916217,6874268,6874268,14408223,178666704,"RM193,074,927.00","RM193,074,927.00",,,,,,,,,,,,,,
SEREMBAN ENGINEERING BERHAD,44377,0,0,"RM6,567,024.00",#NUM!,#NUM!,"RM2,610,849.00",1957996,"RM85,107,169.00","RM6,567,024.00","RM4,609,028.00","RM-1,998,179.00","RM1,998,179.00","RM2,610,849.00","RM2,610,849.00","RM91,033,650.00","RM4,609,028.00","RM79,680,800.00","RM79,680,800.00",0.0328,0.0328,2610849,2610849,0,2610849,2610849,2610849,0,2610849,3026083,#NUM!,#NUM!,-1998179,1998179,1582945,5926481,146273,6765597,6765597,7509426,85107169,"RM92,616,595.00","RM92,616,595.00",,,,,,,,,,,,,,
SEREMBAN ENGINEERING BERHAD,44012,0,0.24,"RM5,906,517.00",#NUM!,#NUM!,"RM3,260,447.00",1902892,"RM61,957,193.00","RM5,906,517.00","RM4,003,625.00","RM-2,142,157.00","RM2,142,157.00","RM3,260,447.00","RM3,260,447.00","RM68,904,185.00","RM4,003,625.00","RM79,680,800.00","RM79,680,800.00",0.0409,0.0409,3260447,3260447,0,3260447,3260447,3260447,-1398979,1861468,307823,#NUM!,#NUM!,-2142157,2142157,3695802,6946992,663279,6764114,6764114,10642794,61957193,"RM72,599,987.00","RM72,599,987.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,
SERN KOU RESOURCES BERHAD,45107,458553.12,0.24,"RM11,074,415.00",1910638,1910638,"RM1,302,468.00",5534042,"RM361,541,370.00","RM12,985,053.00","RM7,451,011.00","RM-3,670,450.00","RM3,670,450.00","RM-149,616.88","RM1,302,468.00","RM376,048,620.00","RM921,979,743.00","RM921,979,743.00",0.0014,0.0014,1302468,1302468,0,1302468,"RM49,708.00",1252760,1252760,2527801,3780561,957267,1910638,-8260363,6349725,-3670450,3670450,4583106,14507250,1117627,14507250,3210297,11296953,19090356,361541370,"RM380,631,726.00","RM380,631,726.00",,,,,,,,,,,,
SERN KOU RESOURCES BERHAD,44742,-38447.423432,0.384474,"RM24,373,931.00",-100000,-100000,"RM9,213,414.00",5512004,"RM308,557,429.00","RM24,273,931.00","RM18,761,927.00","RM-2,798,038.00","RM2,798,038.00","RM9,274,966.58","RM9,213,414.00","RM321,425,628.00","RM1,014,092,596.00","RM825,309,322.00",0.0091,0.0112,9213414,9213414,0,9213414,"RM-612,771.00",9826185,9826185,6137704,15963889,2021276,-100000,#NUM!,100000,-2798038,2798038,16840651,12868199,65509,12868199,3612207,9255992,29708850,308557429,"RM338,266,279.00","RM338,266,279.00",,,,,,,,,,,,
SERN KOU RESOURCES BERHAD,44377,99555.500272,0.275777,"RM32,195,802.00",361000,361000,"RM17,560,785.00",4597852,"RM284,055,581.00","RM32,556,802.00","RM27,958,950.00","RM-3,223,846.00","RM3,223,846.00","RM17,299,340.50","RM17,560,785.00","RM297,883,471.00","RM1,009,793,919.00","RM781,403,399.00",0.0174,0.0225,17560785,17560785,0,17560785,"RM-352,946.00",17913731,17913731,6821373,24735104,783396,361000,#NUM!,-361000,-3223846,3223846,26814554,13827890,#NUM!,13827890,3790087,10037803,40642444,284055581,"RM324,698,025.00","RM324,698,025.00",,,,,,,,,,,,
SERN KOU RESOURCES BERHAD,44012,-380470.733494,0.252497,"RM32,321,744.00",-1506834,-1506834,"RM17,143,984.00",4048729,"RM260,845,068.00","RM30,814,910.00","RM26,766,181.00","RM-4,199,418.00","RM4,199,418.00","RM18,270,347.27","RM17,143,984.00","RM273,711,161.00","RM906,312,060.00","RM748,288,566.00",0.0189,0.0229,17143984,17143984,0,17143984,"RM275,256.00",16868728,16868728,5698035,22566763,1895307,-1506834,#NUM!,1506834,-4199418,4199418,26377708,12866093,#NUM!,12866093,2900250,9965843,39243801,260845068,"RM300,088,869.00","RM300,088,869.00",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
SERSOL BERHAD,44926,-226.886209,0.001826,"RM-14,836,392.00",-124247,-124247,"RM-15,610,867.00",643881,"RM14,859,207.00","RM-14,960,639.00","RM-15,604,520.00","RM-34,906.00","RM34,906.00","RM-15,486,846.89","RM-15,610,867.00","RM34,570,039.00",148528,,"RM852,767,132.00","RM781,774,710.00",-0.019947,-0.019947,-15610867,-15610867,0,-15610867,,-15610867,-15610867,-28559,-15639426,#NUM!,-124247,124247,-34906,34906,-15480273,19710832,#NUM!,20080421,3124253,16956168,4230559,14859207,"RM19,089,766.00","RM19,089,766.00",,,,,,,,,,,
SERSOL BERHAD,44561,514.56,0.24,"RM-1,462,761.00",2144,2144,"RM-1,803,147.00",331339,"RM12,654,507.00","RM-1,460,617.00","RM-1,791,956.00","RM-2,651.00","RM2,651.00","RM-1,804,776.44","RM-1,803,147.00","RM17,362,353.00",261213,"RM-1,791,956.00","RM430,396,622.00","RM419,464,695.00",-0.00432,-0.00432,-1803147,-1803147,0,-1803147,,-1803147,-1803147,8540,-1794607,#NUM!,2144,-2144,-2651,2651,-1794100,4707846,205936,4880452,2217687,2662765,2913746,12654507,"RM15,568,253.00","RM15,568,253.00",,,,,,,,,,,
SERSOL BERHAD,44196,93327.84,0.24,"RM531,649.00",388866,388866,"RM200,808.00",519978,"RM15,889,600.00","RM920,515.00","RM400,537.00","RM-6,146.00","RM6,146.00","RM-94,730.16","RM200,808.00","RM20,286,090.00",243082,"RM400,537.00","RM403,779,375.00","RM403,779,375.00",0.00048,0.00048,200808,200808,0,200808,RM0.00,200808,200808,193583,394391,1004317,388866,-388866,-6146,6146,11671,4396490,52515,4550883,1960571,2590312,4408161,15889600,"RM20,297,761.00","RM20,297,761.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,TotalOtherFinanceCost,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,RentAndLandingFees,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,
SFP TECH HOLDINGS BERHAD,45291,0,0.096729,"RM57,484,343.00",#NUM!,#NUM!,"RM39,133,471.00",11425272,"RM70,347,951.00","RM57,484,343.00","RM46,059,071.00","RM-1,537,335.00","RM2,734,875.00",1197540,"RM39,133,471.00","RM39,133,471.00","RM82,069,569.00",#NUM!,"RM44,861,531.00",,,#NUM!,#NUM!,39133471,39133471,0,39133471,39133471,39133471,4190725,43324196,4005894,#NUM!,#NUM!,-1537335,#NUM!,2734875,1197540,40855637,11721618,60903,#NUM!,#NUM!,11660715,#NUM!,11660715,#NUM!,52577255,70347951,"RM122,925,206.00","RM122,925,206.00",,,,,,
SFP TECH HOLDINGS BERHAD,44926,0,0.081294,"RM45,414,570.00",#NUM!,#NUM!,"RM31,977,156.00",8433065,"RM42,826,406.00","RM45,414,570.00","RM36,981,505.00","RM-1,248,063.00","RM2,174,765.00",926702,"RM31,977,156.00","RM31,977,156.00","RM55,273,832.00",#NUM!,"RM36,054,803.00","RM2,022,515,425.00","RM2,022,515,425.00",0.0158,0.0158,31977156,31977156,0,31977156,31977156,31977156,2829584,34806740,5544620,#NUM!,#NUM!,-1248063,#NUM!,2174765,926702,30510183,12447426,#NUM!,#NUM!,#NUM!,12447426,#NUM!,12447426,#NUM!,42957609,42826406,"RM85,784,015.00","RM85,784,015.00",,,,,,
SFP TECH HOLDINGS BERHAD,44561,0,0.066075,"RM27,496,362.00",#NUM!,#NUM!,"RM19,421,266.00",5436074,"RM23,265,662.00","RM27,496,362.00","RM22,060,288.00","RM-1,120,829.00","RM1,264,981.00",144152,"RM19,421,266.00","RM19,421,266.00","RM29,959,709.00",#NUM!,"RM21,916,136.00","RM2,400,000,000.00","RM2,400,000,000.00",0.008092,0.008092,19421266,19421266,0,19421266,19421266,19421266,1374041,20795307,1463954,#NUM!,#NUM!,-1120829,#NUM!,1264981,144152,20452182,6694047,#NUM!,#NUM!,#NUM!,6694047,#NUM!,6694047,#NUM!,27146229,23265662,"RM50,411,891.00","RM50,411,891.00",,,,,,
SFP TECH HOLDINGS BERHAD,44196,-8337.29589,0.05913,"RM24,223,004.00",-141000,-141000,"RM17,647,030.00",4280223,"RM17,791,000.00","RM24,082,004.00","RM19,801,781.00","RM-946,709.00","RM1,045,709.00",111000,"RM17,779,692.70","RM17,647,030.00","RM21,834,000.00",278000,"RM19,801,781.00","RM2,400,000,000.00","RM2,400,000,000.00",0.007353,0.007353,17647030,17647030,0,17647030,17647030,17647030,1109042,18756072,710000,-141000,141000,-946709,12000,1045709,111000,19266481,4043000,#NUM!,532000,532000,1063000,6000,1057000,278000,23309481,17791000,"RM41,100,590.00","RM41,100,590.00",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
SHANGRI-LA HOTELS (MALAYSIA) BERHAD,44926,0,0.24,"RM16,630,000.00",#NUM!,#NUM!,"RM-40,710,000.00",49076000,"RM186,506,000.00","RM16,630,000.00","RM-32,446,000.00","RM-5,813,000.00","RM6,095,000.00",282000,"RM-40,710,000.00","RM-40,710,000.00","RM391,660,000.00",43000,,"RM440,000,000.00","RM440,000,000.00",-0.0925,-0.0925,-40710000,-40710000,0,-40710000,"RM4,027,000.00",-44737000,-44737000,6196000,-38541000,#NUM!,#NUM!,-5813000,6095000,282000,-28228000,205154000,139428000,67402000,67402000,176926000,186506000,"RM363,432,000.00","RM363,432,000.00",,,,,,,,,,,
SHANGRI-LA HOTELS (MALAYSIA) BERHAD,44561,0,0.08,"RM-69,359,000.00",0,0,"RM-91,752,000.00",54676000,"RM87,411,000.00","RM-69,359,000.00","RM-124,035,000.00","RM-1,032,000.00","RM2,439,000.00",1407000,"RM-91,752,000.00","RM-91,752,000.00","RM232,028,000.00",116000,,"RM440,000,000.00","RM440,000,000.00",-0.2085,-0.2085,-91752000,-91752000,0,-91752000,"RM11,296,000.00",-103048000,-103048000,-23426000,-126474000,0,0,-1032000,2439000,1407000,-103298000,144617000,101561000,43162000,43162000,41319000,87411000,"RM128,730,000.00","RM128,730,000.00",,,,,,,,,,,
SHANGRI-LA HOTELS (MALAYSIA) BERHAD,44196,0,0.211597,"RM-74,475,000.00",0,0,"RM-96,808,000.00",59840000,"RM108,046,000.00","RM-74,475,000.00","RM-134,315,000.00","RM2,115,000.00","RM3,546,000.00",5661000,"RM-96,808,000.00","RM-96,808,000.00","RM307,139,000.00",#NUM!,"RM-135,047,000.00","RM440,000,000.00","RM440,000,000.00",-0.22,-0.22,-96808000,-96808000,0,-96808000,"RM11,882,000.00",-108690000,-108690000,-29171000,-137861000,0,0,2115000,3546000,5661000,-135047000,199093000,141760000,57633000,57633000,64046000,108046000,"RM172,092,000.00","RM172,092,000.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,NetNonOperatingInterestIncomeExpense,TotalOtherFinanceCost,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,
SHH RESOURCES HOLDINGS BERHAD,45107,0,0.310652,"RM8,025,501.00","RM3,713,707.00",2367896,"RM66,221,706.00","RM8,025,501.00","RM5,657,605.00","RM-666,532.00","RM590,881.00","RM3,713,707.00","RM3,713,707.00","RM77,357,442.00",#NUM!,"RM5,670,717.00","RM99,995,000.00","RM99,995,000.00",0.0371,0.0371,3713707,3713707,0,3713707,"RM220,972.00",3492735,3492735,1573989,5066724,-666532,75651,590881,5670717,11135736,#NUM!,13416381,3124642,10291739,16806453,66221706,"RM83,028,159.00","RM83,028,159.00",,,,,,,,,,,,,,,
SHH RESOURCES HOLDINGS BERHAD,44742,0,0.17111,"RM9,125,866.00","RM5,150,376.00",2436962,"RM75,957,479.00","RM9,125,866.00","RM6,688,904.00","RM-641,756.00","RM568,463.00","RM5,150,376.00","RM5,150,376.00","RM85,860,787.00",#NUM!,"RM6,849,252.00","RM99,995,000.00","RM99,995,000.00",0.0515,0.0515,5150376,5150376,0,5150376,"RM77,202.00",5073174,5073174,1047267,6120441,-641756,73293,568463,6849252,9903308,#NUM!,11740339,3931037,7809302,16752560,75957479,"RM92,710,039.00","RM92,710,039.00",,,,,,,,,,,,,,,
SHH RESOURCES HOLDINGS BERHAD,44377,0,0.226827,"RM7,860,723.00","RM3,967,720.00",2528213,"RM94,390,286.00","RM7,860,723.00","RM5,332,510.00","RM-312,279.00","RM199,152.00","RM3,967,720.00","RM3,967,720.00","RM107,306,577.00",3600,"RM5,599,478.00","RM99,995,000.00","RM99,995,000.00",0.0397,0.0397,3967720,3967720,0,3967720,"RM-1,256.00",3968976,3968976,1164382,5133358,-312279,113127,199152,5599584,12916291,-106,13831837,4728242,9103595,18515875,94390286,"RM112,906,161.00","RM112,906,161.00",,,,,,,,,,,,,,,
SHH RESOURCES HOLDINGS BERHAD,44012,0,0.24,"RM-88,184.00","RM-2,673,918.00",2542966,"RM89,395,612.00","RM-88,184.00","RM-2,631,150.00","RM-388,129.00","RM251,575.00","RM-2,673,918.00","RM-2,673,918.00","RM106,692,369.00",267902,"RM-2,572,824.00","RM99,995,000.00","RM99,995,000.00",-0.0267,-0.0267,-2673918,-2673918,0,-2673918,"RM618,487.00",-3292405,-3292405,409680,-2882725,-388129,136554,251575,-2572824,17296757,#NUM!,18434343,4513414,13920929,14723933,89395612,"RM104,119,545.00","RM104,119,545.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,
SHIN YANG SHIPPING CORPORATION BERHAD,45107,-3161197.92,0.24,"RM296,618,615.00",-13171658,-13171658,"RM180,922,574.00",94850838,"RM731,191,095.00","RM283,446,957.00","RM188,596,119.00","RM-350,291.00","RM8,336,173.00",7985882,"RM190,933,034.08","RM180,922,574.00","RM778,752,760.00",#NUM!,,"RM1,142,874,883.00","RM1,142,874,883.00",0.1583,0.1583,180922574,180922574,0,180922574,"RM-1,682,095.00",182604669,182604669,-2344723,180259946,155350636,-13171658,13171658,-350291,8336173,7985882,40025032,47561665,#NUM!,47561665,47561665,87586697,731191095,"RM818,777,792.00","RM818,777,792.00",,,,,,,,,,
SHIN YANG SHIPPING CORPORATION BERHAD,44742,-544903.890463,0.054701,"RM260,930,766.00",-9961505,-9961505,"RM141,922,475.00",90777865,"RM702,850,995.00","RM250,969,261.00","RM160,191,396.00","RM-5,496,578.00","RM9,083,720.00",3587142,"RM151,339,076.11","RM141,922,475.00","RM736,468,563.00",5719787,,"RM1,159,790,392.00","RM1,159,790,392.00",0.1224,0.1224,141922475,141922475,0,141922475,"RM-919,466.00",142841941,142841941,8265735,151107676,107734541,-9961505,9961505,-5496578,9083720,3587142,58610074,33617568,#NUM!,33617568,33617568,92227642,702850995,"RM795,078,637.00","RM795,078,637.00",,,,,,,,,,
SHIN YANG SHIPPING CORPORATION BERHAD,44377,-173795.113918,0.167628,"RM121,972,377.00",-1036789,-1036789,"RM17,052,020.00",88280899,"RM565,639,883.00","RM120,935,588.00","RM32,654,689.00","RM-9,002,077.00","RM11,330,579.00",2328502,"RM17,915,013.89","RM17,052,020.00","RM590,702,616.00",2339100,,"RM1,168,200,775.00","RM1,168,200,775.00",0.0146,0.0146,17052020,17052020,0,17052020,"RM-697,567.00",17749587,17749587,3574523,21324110,65171738,-1036789,1036789,-9002077,11330579,2328502,-34050148,25062733,#NUM!,25062733,25062733,-8987415,565639883,"RM556,652,468.00","RM556,652,468.00",,,,,,,,,,
SHIN YANG SHIPPING CORPORATION BERHAD,44012,-1036811.40327,0.053567,"RM-17,472,065.00",-19355422,-19355422,"RM-146,142,813.00",100675852,"RM649,362,354.00","RM-36,827,487.00","RM-137,503,339.00","RM-14,577,505.00","RM16,665,102.00",2087597,"RM-127,824,202.40","RM-146,142,813.00","RM677,620,370.00",5912405,"RM-139,795,310.00","RM1,170,414,875.00","RM1,170,414,875.00",-0.1249,-0.1249,-146142813,-146142813,0,-146142813,"RM-232,709.00",-145910104,-145910104,-8258337,-154168441,-3658320,-19355422,19355422,-14577505,16665102,2087597,-116781568,28258016,67678588,28258016,28258016,-88523552,649362354,"RM560,838,802.00","RM560,838,802.00",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,,,
